Gene ID	Gene Name	ERR5873116	ERR5873117	ERR5873118	ERR5873119	ERR5873120	ERR5873121	ERR5873122	ERR5873123
ENSMUSG00000105445	Gm42972	19	20	12	0	6	6	20	14
ENSMUSG00000105446	Gm42605	0	0	0	0	0	0	0	0
ENSMUSG00000105447		10	14	7	43	3	18	11	6
ENSMUSG00000105448	Gm25820	7	8	8	23	1	0	2	3
ENSMUSG00000105449	Gm43379	94	148	71	107	29	130	88	146
ENSMUSG00000105451	Gm43220	0	0	0	0	0	0	0	0
ENSMUSG00000105452	Gm5276	0	0	0	0	0	2	1	3
ENSMUSG00000105453	Gm43702	71	16	20	1	3	6	14	16
ENSMUSG00000105454	Gm43830	34	98	83	81	27	61	45	85
ENSMUSG00000105456	Gm43745	7	5	1	4	11	4	7	1
ENSMUSG00000105457	Gm43200	50	51	31	37	86	125	149	143
ENSMUSG00000105458	Mir3074-2	0	0	0	0	0	0	0	0
ENSMUSG00000105459	4930449I04Rik	5	15	7	0	0	7	5	9
ENSMUSG00000105460	Gm42671	16	35	11	7	14	26	6	42
ENSMUSG00000105461	Gm4742	0	0	0	0	0	0	0	0
ENSMUSG00000105462	Igkv4-77	0	0	0	0	0	0	0	0
ENSMUSG00000105463	Igkv2-113	0	0	0	0	0	0	0	0
ENSMUSG00000105464	Rpl18a-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000105466	Gm42998	100	45	32	50	31	41	47	133
ENSMUSG00000105467	Trav5n-3	0	0	0	0	0	0	0	0
ENSMUSG00000105468	Mir6906	0	0	0	0	0	0	0	0
ENSMUSG00000105469	A930036I15Rik	8	7	2	0	0	0	3	0
ENSMUSG00000105470	Gm42589	36	59	36	33	13	37	56	48
ENSMUSG00000105471		9	20	23	33	19	27	13	37
ENSMUSG00000105472	Gm43024	39	59	31	44	17	62	41	68
ENSMUSG00000105473	Mark1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000105474	Selenok-ps7	0	0	0	0	0	0	0	0
ENSMUSG00000105475	4930431L21Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105476	Gm35439	4	23	7	0	10	22	15	23
ENSMUSG00000105478	Gm43285	0	1	0	0	0	0	0	1
ENSMUSG00000105479	Gm43132	0	0	0	0	0	0	0	0
ENSMUSG00000105480	Igkv13-78-1	0	0	0	0	0	0	0	0
ENSMUSG00000105481	6430500D05Rik	0	3	0	0	0	2	0	1
ENSMUSG00000105482	Gm42596	0	0	1	0	2	0	0	0
ENSMUSG00000105483	4930553I04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105484	Gm42775	0	0	0	0	0	0	0	0
ENSMUSG00000105485	Gm42447	87	77	24	51	62	60	74	170
ENSMUSG00000105486	Gm3372	0	0	0	0	0	0	0	0
ENSMUSG00000105487	Gm43324	0	0	0	0	0	0	0	0
ENSMUSG00000105489	Gm38562	0	0	2	0	0	0	0	2
ENSMUSG00000105490	4933438B17Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105491	Gm42844	0	0	0	0	0	0	0	0
ENSMUSG00000105492	Gm2505	3	2	12	12	0	2	1	2
ENSMUSG00000105493	Gm43551	0	0	0	0	0	0	0	0
ENSMUSG00000105495	Gm42995	0	3	3	0	0	14	4	0
ENSMUSG00000105496	Mir7004	0	0	0	0	0	0	0	0
ENSMUSG00000105497	Mir191	0	0	0	0	0	0	0	0
ENSMUSG00000105498	Gm42677	0	0	0	0	0	0	0	0
ENSMUSG00000105499	Igkv3-11	0	0	0	0	0	0	0	0
ENSMUSG00000105500	Gm42591	0	6	0	0	2	4	0	0
ENSMUSG00000105501	5330426L24Rik	21	5	10	0	2	7	4	8
ENSMUSG00000105502	Gm42536	3	5	6	5	0	7	1	10
ENSMUSG00000105503	Gm42982	30	20	7	19	6	9	9	21
ENSMUSG00000105504	Gbp5	96	168	79	133	62	301	69	94
ENSMUSG00000105505	Obox4-ps7	0	0	0	0	0	0	0	0
ENSMUSG00000105506	Gm43743	16	4	0	13	0	1	1	0
ENSMUSG00000105507	Gm43853	0	0	0	0	0	0	0	0
ENSMUSG00000105508	Gm32921	0	0	0	0	3	0	3	0
ENSMUSG00000105509	C130013H08Rik	55	42	20	54	11	58	52	34
ENSMUSG00000105510	Gm43815	54	50	40	21	37	50	38	107
ENSMUSG00000105511	Gm33758	0	0	0	0	0	0	0	0
ENSMUSG00000105512	Gm43714	11	4	3	32	4	5	1	6
ENSMUSG00000105514	Gm42913	34	47	12	11	1	9	13	23
ENSMUSG00000105515	Gm42454	0	0	0	0	0	0	0	0
ENSMUSG00000105516	Gm36823	0	9	0	6	1	8	3	4
ENSMUSG00000105517	Gm42436	170	204	147	73	98	117	134	190
ENSMUSG00000105518	Gm42674	0	0	0	0	0	0	0	0
ENSMUSG00000105519	E430021H15Rik	126	99	58	34	72	114	71	101
ENSMUSG00000105520	Gm42837	0	0	0	0	0	0	0	0
ENSMUSG00000105521	Gm35702	0	0	0	0	0	0	0	0
ENSMUSG00000105522	Gm15235	0	0	0	0	0	0	0	0
ENSMUSG00000105523	Gm43193	0	3	3	0	0	2	0	0
ENSMUSG00000105524	Mir3065	0	0	0	0	0	0	0	0
ENSMUSG00000105525	Gm42976	0	0	0	0	0	0	0	0
ENSMUSG00000105526	Gm43490	8	22	6	8	1	31	3	6
ENSMUSG00000105527	4933424H11Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105528	Gm43519	0	7	5	0	1	0	1	3
ENSMUSG00000105529	Gm9480	0	0	0	0	0	0	0	0
ENSMUSG00000105530	Gm43829	0	0	2	0	0	3	1	0
ENSMUSG00000105531	4930458A03Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105532	Gm5279	0	0	0	0	0	0	0	0
ENSMUSG00000105533	Trav7d-2	0	0	0	0	0	0	0	0
ENSMUSG00000105534	Gm42435	18	28	15	33	6	32	20	40
ENSMUSG00000105535	Gm43077	0	5	0	0	0	0	0	2
ENSMUSG00000105536	Gm4959	0	0	0	0	0	0	0	0
ENSMUSG00000105538	Gm2142	0	0	0	0	0	0	0	0
ENSMUSG00000105539	Igkv13-80-1	0	0	0	0	0	0	0	0
ENSMUSG00000105540	Gm7988	0	0	0	0	0	1	0	0
ENSMUSG00000105541		8	3	10	6	4	0	8	5
ENSMUSG00000105542	Gm34248	2	3	14	0	23	9	5	8
ENSMUSG00000105543	Gm43169	3	5	2	0	1	0	1	2
ENSMUSG00000105545	4930599N24Rik	40	56	43	35	34	58	63	29
ENSMUSG00000105547	Iglc3	0	0	3	0	0	2	20	9
ENSMUSG00000105548	Trav15n-3	0	0	0	0	0	0	0	0
ENSMUSG00000105549	Gm43540	41	84	48	74	44	80	63	102
ENSMUSG00000105550	Gm35585	13	22	9	0	15	28	14	24
ENSMUSG00000105551	Gm43199	0	0	0	0	0	0	0	0
ENSMUSG00000105552	Gm19710	19	34	36	0	5	12	12	7
ENSMUSG00000105553	Gm42514	52	16	8	0	14	17	12	20
ENSMUSG00000105554	Gm7118	8	1	4	0	0	8	0	0
ENSMUSG00000105555	Gm43856	14	11	0	25	0	4	1	0
ENSMUSG00000105556	Gm43080	186	129	140	152	97	104	178	226
ENSMUSG00000105557	Mir3966	0	0	0	0	0	2	0	0
ENSMUSG00000105558	Gm5855	0	0	0	0	0	0	0	0
ENSMUSG00000105559	Gm4860	0	0	0	0	0	0	0	0
ENSMUSG00000105560	Gm42744	0	1	0	0	0	0	0	0
ENSMUSG00000105561	Gm43462	125	170	75	103	47	96	71	150
ENSMUSG00000105562	Gm43287	0	3	6	0	0	3	6	4
ENSMUSG00000105564	Gm8891	0	0	0	0	0	0	0	0
ENSMUSG00000105565	Gm43566	5	0	0	4	0	0	2	1
ENSMUSG00000105566	Obox4-ps4	0	0	0	0	0	0	0	0
ENSMUSG00000105568	Gm42971	0	23	5	13	1	7	4	0
ENSMUSG00000105570	Gm42682	0	0	0	0	0	0	0	0
ENSMUSG00000105571	Gm43662	13	20	10	10	33	32	25	53
ENSMUSG00000105572	Gm43300	106	106	58	94	65	160	129	172
ENSMUSG00000105573	Gm43384	0	0	0	0	0	0	0	0
ENSMUSG00000105574	Gm43648	0	0	0	0	0	1	0	0
ENSMUSG00000105575	Gm43475	0	0	0	0	0	0	0	0
ENSMUSG00000105576	Gm42164	0	0	0	0	0	0	0	0
ENSMUSG00000105577		0	0	0	0	0	0	0	0
ENSMUSG00000105578	Gm43663	85	141	77	150	85	135	95	158
ENSMUSG00000105579	Gm43251	0	0	0	0	0	0	0	0
ENSMUSG00000105582	Ighv1-68	0	0	0	0	0	0	0	0
ENSMUSG00000105583	Gm43777	0	0	0	0	0	0	0	0
ENSMUSG00000105584	Gm42588	14	23	25	11	5	13	52	47
ENSMUSG00000105586	Gm43009	53	32	39	73	13	111	56	64
ENSMUSG00000105588	Utp14b-ps1	0	0	7	0	0	0	0	0
ENSMUSG00000105589	Fbxw14	0	0	0	0	0	0	0	0
ENSMUSG00000105590	Gm43364	0	6	0	0	0	0	1	0
ENSMUSG00000105591	Gm43083	0	0	1	0	0	0	0	0
ENSMUSG00000105592	Gm42527	0	0	0	0	0	3	0	0
ENSMUSG00000105593	Gm42952	0	0	0	0	0	0	0	0
ENSMUSG00000105594	Gm43398	14	0	9	0	0	3	3	1
ENSMUSG00000105595	Gm49316	0	0	0	0	0	0	0	0
ENSMUSG00000105596	Gm42650	26	29	10	3	14	16	18	36
ENSMUSG00000105597	4633401B06Rik	42	64	26	4	23	34	32	63
ENSMUSG00000105598	Gm43186	6	23	4	17	5	3	11	7
ENSMUSG00000105599	Gm9238	0	0	0	0	0	0	0	0
ENSMUSG00000105600	Gm5987	0	2	0	0	0	0	0	0
ENSMUSG00000105601	Gm42725	51	49	25	52	16	25	25	44
ENSMUSG00000105602	Gm10636	0	0	0	0	0	15	5	1
ENSMUSG00000105603	Gm32996	0	0	0	0	0	0	0	0
ENSMUSG00000105604	Gm42838	0	1	2	0	0	0	1	3
ENSMUSG00000105605	Ighv1-86	0	0	0	0	0	0	0	0
ENSMUSG00000105606	Igkv2-109	0	0	0	0	0	1	0	0
ENSMUSG00000105607	Gm43513	39	19	17	0	27	31	31	23
ENSMUSG00000105608	Gm43408	0	0	0	0	0	0	0	0
ENSMUSG00000105609	Gm42501	5	4	0	0	0	1	0	0
ENSMUSG00000105611	Gm42938	1	17	15	0	12	8	11	11
ENSMUSG00000105613	Gm43684	25	39	19	19	20	31	14	39
ENSMUSG00000105614	Dnd1-ps	0	0	0	0	0	0	0	0
ENSMUSG00000105615	Gm31048	0	0	0	0	0	0	0	0
ENSMUSG00000105616	Gm3010	0	0	0	0	0	0	0	0
ENSMUSG00000105617	Gm43809	0	0	0	0	0	0	0	0
ENSMUSG00000105618		0	0	0	0	0	0	0	0
ENSMUSG00000105619	9530034A14Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105620	Gm43047	0	1	2	16	0	0	0	0
ENSMUSG00000105621	Mirlet7f-1	0	0	0	0	0	0	0	0
ENSMUSG00000105622	Gm42615	0	13	0	0	30	13	8	33
ENSMUSG00000105624	Gm43187	8	20	15	34	4	13	20	5
ENSMUSG00000105625	Gm31230	0	0	0	0	0	0	0	0
ENSMUSG00000105627	Gm43548	0	0	0	0	0	0	0	0
ENSMUSG00000105628	Gm43350	0	0	0	0	0	0	0	0
ENSMUSG00000105629	Trav7n-5	0	0	0	0	0	0	0	0
ENSMUSG00000105630	Gm42543	0	0	0	0	0	0	0	0
ENSMUSG00000105632	Gm43272	20	5	2	0	0	7	0	7
ENSMUSG00000105633	Gm32158	0	0	0	0	0	0	0	1
ENSMUSG00000105634	Gm43367	0	0	0	0	0	0	0	0
ENSMUSG00000105636	Gm43625	16	35	24	33	23	38	22	21
ENSMUSG00000105637	Gm42480	9	4	2	3	2	17	2	4
ENSMUSG00000105638	4930408K08Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105639	Gm42516	8	0	0	0	1	5	5	3
ENSMUSG00000105640	Gm42912	0	0	0	0	0	0	0	0
ENSMUSG00000105641	Gm5853	0	0	0	0	3	0	0	0
ENSMUSG00000105642	Gm43134	0	0	0	0	0	0	0	0
ENSMUSG00000105643	Gm42611	111	180	139	163	104	159	108	221
ENSMUSG00000105644	Gm19739	0	0	1	0	0	0	0	0
ENSMUSG00000105645	Gm6649	0	0	0	0	0	0	0	0
ENSMUSG00000105646	Gm30211	0	0	0	0	0	0	0	0
ENSMUSG00000105647	Gm43695	0	0	0	0	0	0	0	0
ENSMUSG00000105648	Gm43505	0	1	1	0	0	0	0	0
ENSMUSG00000105649	Gm43494	0	0	0	0	0	0	0	0
ENSMUSG00000105650	Gm42889	0	0	0	0	0	0	0	0
ENSMUSG00000105651	1700017M07Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105652	4930519L02Rik	6	8	3	0	3	8	10	21
ENSMUSG00000105653	Gm43831	0	3	0	0	0	0	0	1
ENSMUSG00000105654	Gm29704	0	0	0	0	0	0	0	0
ENSMUSG00000105655	Gm42659	24	55	29	0	14	41	24	41
ENSMUSG00000105656	Gm43017	7	5	4	1	5	6	16	18
ENSMUSG00000105657	Gm42833	10	8	3	0	3	13	2	6
ENSMUSG00000105658	Gm43531	0	0	0	0	0	0	0	0
ENSMUSG00000105659	4930509H03Rik	51	33	29	8	26	31	29	53
ENSMUSG00000105660	Gm42975	0	0	0	0	0	0	1	0
ENSMUSG00000105661	Gm43626	0	0	0	0	0	0	0	0
ENSMUSG00000105662	Gm6639	0	0	1	0	0	0	0	0
ENSMUSG00000105663	Gm43606	4	13	3	24	4	7	24	12
ENSMUSG00000105664	Gm42797	0	0	2	0	0	0	0	0
ENSMUSG00000105665	Gm38395	0	0	0	0	0	0	0	0
ENSMUSG00000105666	Gm18711	0	0	0	0	0	0	0	0
ENSMUSG00000105667	Gm3945	0	0	0	0	0	0	0	0
ENSMUSG00000105668	Igkv8-22	0	0	0	0	0	0	0	0
ENSMUSG00000105669	Gm18341	0	0	0	0	0	0	0	0
ENSMUSG00000105671	Gm31306	0	0	0	0	0	2	0	0
ENSMUSG00000105672	Gm42816	0	0	0	0	0	0	0	0
ENSMUSG00000105673	1700081B01Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105674	Gm42437	40	19	46	20	22	29	32	45
ENSMUSG00000105675	Gm43383	0	0	0	0	0	0	0	0
ENSMUSG00000105676	Gm43403	1	0	5	0	0	4	6	1
ENSMUSG00000105677	Gm43328	73	133	75	85	52	153	99	125
ENSMUSG00000105678	Gm43705	0	0	0	0	0	0	0	0
ENSMUSG00000105679	Gm43338	2	21	16	3	13	11	5	14
ENSMUSG00000105680	Gm18340	0	0	0	0	0	0	0	0
ENSMUSG00000105681	Gm43428	60	142	45	53	44	144	120	191
ENSMUSG00000105683	Gm43487	113	59	12	43	48	69	55	106
ENSMUSG00000105684	Gm42612	0	0	0	0	0	0	0	0
ENSMUSG00000105685	Gm43315	0	0	0	0	0	0	0	0
ENSMUSG00000105686	Gm35394	0	5	0	0	0	0	0	0
ENSMUSG00000105687	Gm6157	0	0	0	0	0	0	0	0
ENSMUSG00000105688	4930437M23Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105689	Gm43120	0	0	3	0	0	0	0	2
ENSMUSG00000105690	Gm26265	0	0	0	0	0	0	0	0
ENSMUSG00000105691	Gm42876	15	27	20	7	14	23	31	43
ENSMUSG00000105692	Gm43737	116	109	72	58	10	75	24	48
ENSMUSG00000105693	Gm43706	0	0	0	0	0	0	0	0
ENSMUSG00000105694	Gm43237	0	0	0	0	0	3	1	14
ENSMUSG00000105695	Gm43327	9	1	0	0	0	3	6	7
ENSMUSG00000105696	Gm19211	0	0	0	0	0	0	0	0
ENSMUSG00000105697	Mir7661	2	0	0	0	0	0	2	0
ENSMUSG00000105698	Gm31881	0	0	0	7	0	1	0	0
ENSMUSG00000105699	Gm43703	0	5	6	0	12	4	1	3
ENSMUSG00000105700	Gm42772	5	9	0	10	0	17	0	9
ENSMUSG00000105701	Gm42587	7	17	12	40	0	17	12	0
ENSMUSG00000105702	Gm43780	0	0	0	0	0	0	0	0
ENSMUSG00000105703	Gm43305	147522	171423	82013	138142	37390	25511	23206	40659
ENSMUSG00000105704	Gm43055	0	0	0	0	0	0	0	0
ENSMUSG00000105705	Gm3360	0	0	0	0	0	0	0	0
ENSMUSG00000105706	Gm42855	0	0	0	0	0	0	0	0
ENSMUSG00000105707	Gm43753	67	75	14	30	22	71	59	81
ENSMUSG00000105708	Gm36070	18	10	9	43	0	4	11	11
ENSMUSG00000105709	Gm42723	0	0	0	0	0	0	0	0
ENSMUSG00000105710	Gm43859	110	127	119	170	53	42	52	120
ENSMUSG00000105711	Gm42598	0	0	0	0	0	0	0	0
ENSMUSG00000105712	Pou5f1-rs4	0	0	0	0	0	0	0	0
ENSMUSG00000105713	Gm43827	0	0	0	0	0	0	0	0
ENSMUSG00000105714	Gm43380	0	0	0	0	0	0	0	0
ENSMUSG00000105715	Gm31887	0	0	0	0	0	0	0	0
ENSMUSG00000105716	Gm43522	0	0	0	0	0	0	0	0
ENSMUSG00000105717	Gm43465	150	181	100	61	27	66	57	155
ENSMUSG00000105718	Gm43576	0	0	0	0	0	0	0	0
ENSMUSG00000105719	Gm42872	24	25	15	26	10	30	15	26
ENSMUSG00000105720	Gm42440	4	14	1	0	0	30	7	7
ENSMUSG00000105721	Trav7d-6	0	0	0	0	0	0	0	0
ENSMUSG00000105722	Gm18187	0	0	0	0	0	0	0	0
ENSMUSG00000105723	Mir7210	0	0	0	0	0	0	0	0
ENSMUSG00000105725	Igkv12-49	0	0	0	0	0	0	0	0
ENSMUSG00000105726	Gm42443	0	1	5	19	5	2	0	0
ENSMUSG00000105727	Gm8828	1	3	3	0	5	4	2	0
ENSMUSG00000105728	Gm42819	101	163	98	148	33	114	31	65
ENSMUSG00000105729	5330425B07Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105730	Gm43838	0	7	0	0	0	0	0	0
ENSMUSG00000105731	Gm43063	9	6	0	0	0	5	0	1
ENSMUSG00000105732	Sult1c2-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000105733	Gm42973	20	29	15	0	3	12	14	7
ENSMUSG00000105734	Ctxnd2	0	0	0	0	0	0	0	0
ENSMUSG00000105735	4933415J04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105736		9	0	0	0	0	0	0	0
ENSMUSG00000105737	Gm6105	0	0	0	0	0	0	0	0
ENSMUSG00000105738	Mir6384	0	0	0	0	0	2	0	1
ENSMUSG00000105739	Gm5708	0	0	0	0	0	0	0	0
ENSMUSG00000105740	Gm42685	8	19	24	0	13	7	8	14
ENSMUSG00000105741	Lmbr1	58	96	46	107	28	72	53	91
ENSMUSG00000105742	Gm42748	89	199	125	58	32	56	57	95
ENSMUSG00000105743	Mir1949	0	0	0	0	0	0	0	0
ENSMUSG00000105744	Gm43141	0	0	1	0	0	0	1	0
ENSMUSG00000105745	Gm42521	8	20	30	1	1	5	10	14
ENSMUSG00000105746	Gm43595	3	0	3	0	0	0	0	0
ENSMUSG00000105747	Igkv13-64	0	0	0	0	0	0	0	0
ENSMUSG00000105748	Gm43088	23	42	40	68	12	36	29	30
ENSMUSG00000105749	Gm9251	0	0	0	0	0	0	0	0
ENSMUSG00000105750	Gm43130	0	0	0	0	0	3	1	5
ENSMUSG00000105751	Gm43724	0	0	0	0	0	0	0	0
ENSMUSG00000105752	Igkv13-82	0	0	0	0	0	0	0	0
ENSMUSG00000105753	Gm43847	65	57	60	5	21	19	34	66
ENSMUSG00000105755	Gm43514	0	0	1	4	0	1	1	3
ENSMUSG00000105757	Ighv1-83	0	0	0	0	0	0	0	0
ENSMUSG00000105758	Mirlet7e	0	0	0	0	0	0	0	0
ENSMUSG00000105759	Gm42425	9	37	33	8	12	12	15	6
ENSMUSG00000105760	Gm43211	0	0	0	0	0	0	0	1
ENSMUSG00000105761	Gm43787	6	22	19	31	5	31	12	19
ENSMUSG00000105762	Gm43605	27	17	7	10	34	27	16	30
ENSMUSG00000105763	Gm19088	0	0	0	0	0	0	0	0
ENSMUSG00000105764	Gm42859	0	0	0	0	0	0	0	0
ENSMUSG00000105765	4930539C22Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105766	Gm19666	0	10	0	0	0	0	0	0
ENSMUSG00000105767	Gm43607	0	0	0	0	0	0	0	0
ENSMUSG00000105769	Gm43351	0	0	0	4	0	0	0	0
ENSMUSG00000105770	Mir664	0	0	1	0	0	0	0	0
ENSMUSG00000105771	2900064K03Rik	0	9	13	2	0	11	0	11
ENSMUSG00000105772	Gm42496	0	0	0	0	0	0	0	0
ENSMUSG00000105773	4930563F08Rik	0	0	0	0	0	2	0	0
ENSMUSG00000105774	Gm43006	27	22	14	11	5	23	9	4
ENSMUSG00000105775	Gm10290	0	0	0	0	0	2	0	0
ENSMUSG00000105776	Gm43292	428	259	260	244	129	271	239	401
ENSMUSG00000105777	Gm43049	0	0	0	0	0	0	0	0
ENSMUSG00000105778	Mir7229	0	0	0	0	0	0	0	0
ENSMUSG00000105779	Gm6439	0	0	0	0	0	0	0	0
ENSMUSG00000105781	Igkv8-31	15	18	13	38	1	18	18	21
ENSMUSG00000105782	Gm42955	0	0	0	0	0	0	0	0
ENSMUSG00000105784	Gm35065	0	0	0	0	0	0	0	0
ENSMUSG00000105785	Gm42526	0	0	0	0	0	0	0	0
ENSMUSG00000105786	Gm18957	0	0	0	0	0	0	0	0
ENSMUSG00000105787	Gm8099	0	0	0	0	0	0	0	0
ENSMUSG00000105789	Gm42997	6	10	6	0	0	4	12	6
ENSMUSG00000105791	Gm43341	0	0	0	0	7	2	1	4
ENSMUSG00000105792	Gm17887	0	0	0	0	0	0	0	0
ENSMUSG00000105793	Gm17956	23	42	31	19	5	18	13	44
ENSMUSG00000105794	Gm43516	0	0	0	0	0	0	0	0
ENSMUSG00000105795	Gm3970	2	15	1	0	3	3	7	10
ENSMUSG00000105796	Gm42845	0	0	0	0	0	0	0	0
ENSMUSG00000105797	Gm5149	0	0	0	0	0	0	1	2
ENSMUSG00000105798	Gm18982	1	8	3	7	1	6	7	3
ENSMUSG00000105799	Mir126b	0	0	0	0	0	0	0	0
ENSMUSG00000105800	Gm18985	0	0	0	0	0	0	0	0
ENSMUSG00000105801	C430019N01Rik	65	71	53	52	35	70	49	96
ENSMUSG00000105802	Gm43012	53	39	42	117	3	10	11	40
ENSMUSG00000105803	Gm43526	0	0	0	0	0	0	0	0
ENSMUSG00000105804	Gm43654	123	106	95	115	43	101	72	108
ENSMUSG00000105806	Gm43345	0	0	0	0	0	0	0	0
ENSMUSG00000105807	Gm42622	0	0	0	0	0	0	0	0
ENSMUSG00000105808	Gm42627	34	15	18	19	8	0	0	19
ENSMUSG00000105809	Gm42626	0	0	0	0	0	0	0	0
ENSMUSG00000105810	Gm43435	13	2	1	5	4	2	2	1
ENSMUSG00000105811	Gm42707	0	1	6	0	5	2	1	0
ENSMUSG00000105813	Gm42928	16	8	5	2	0	5	2	6
ENSMUSG00000105814	Mir703	0	5	1	0	15	4	6	2
ENSMUSG00000105815	Gm43541	2	7	1	0	0	0	0	3
ENSMUSG00000105816	D030025E07Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105817	Igkv15-97	0	0	0	0	0	0	0	0
ENSMUSG00000105818	Gm43256	181	238	98	88	85	206	163	253
ENSMUSG00000105819	Gm42579	0	0	0	0	0	0	0	0
ENSMUSG00000105820	Gm43400	31	0	1	0	0	3	3	0
ENSMUSG00000105822	Gm42969	1	5	2	7	2	3	0	6
ENSMUSG00000105823	Trdv3	0	0	0	0	0	0	0	0
ENSMUSG00000105824	Gm43466	119	103	46	26	36	61	74	98
ENSMUSG00000105826	Gm42141	0	4	6	0	10	8	4	2
ENSMUSG00000105827	H2bc18	0	0	0	0	0	0	0	0
ENSMUSG00000105828	Gm43048	0	0	0	0	0	0	0	0
ENSMUSG00000105829	Gm43669	0	0	0	0	0	0	0	0
ENSMUSG00000105830	Trgj2	0	0	0	0	0	0	0	0
ENSMUSG00000105831	Gm43184	0	0	0	0	0	0	0	0
ENSMUSG00000105832	Gm43841	0	8	0	0	0	4	0	0
ENSMUSG00000105833	Gm4751	0	0	0	0	0	0	0	0
ENSMUSG00000105834	4930592C13Rik	0	0	0	0	0	0	1	0
ENSMUSG00000105835	Gm43552	0	0	0	0	0	0	0	2
ENSMUSG00000105836	Gm17954	3	17	13	3	7	2	12	10
ENSMUSG00000105837	Gm35986	0	0	0	0	0	0	1	0
ENSMUSG00000105838	4930425O10Rik	0	0	0	0	0	1	0	0
ENSMUSG00000105840	Gm6073	0	0	0	0	0	0	0	0
ENSMUSG00000105841	Mir3960	0	0	0	0	0	0	0	0
ENSMUSG00000105842	Gm43329	85	165	62	104	49	159	94	147
ENSMUSG00000105843	Gm19439	0	12	2	3	0	1	0	1
ENSMUSG00000105845	Gm42808	0	0	0	0	0	0	0	0
ENSMUSG00000105846	Gm43258	126	126	68	92	62	135	103	187
ENSMUSG00000105847	Mir7650	0	0	0	0	0	0	0	0
ENSMUSG00000105848	Gm42683	18	34	15	16	18	55	22	63
ENSMUSG00000105849	Mir409	0	0	0	0	0	0	0	0
ENSMUSG00000105850		0	0	0	0	0	0	0	1
ENSMUSG00000105851	9130604C24Rik	12	10	1	6	1	9	4	2
ENSMUSG00000105852	Gm42890	19	25	12	3	5	6	9	7
ENSMUSG00000105853	Mir376b	0	0	0	0	0	0	0	0
ENSMUSG00000105854	Gm8925	0	2	6	2	4	7	2	3
ENSMUSG00000105855	Gm42681	2	13	11	1	1	5	11	5
ENSMUSG00000105856	Gm43732	0	8	0	0	0	8	2	6
ENSMUSG00000105857	Gm42817	0	0	0	0	0	0	0	0
ENSMUSG00000105858	2310074N15Rik	0	6	6	12	0	0	8	17
ENSMUSG00000105859	Gm19185	0	0	0	0	0	1	0	0
ENSMUSG00000105860	Gm42578	7	21	3	6	0	9	7	4
ENSMUSG00000105861	Gm43508	54	50	37	47	7	27	28	24
ENSMUSG00000105862	Igkv3-12-1	0	0	0	0	0	0	0	0
ENSMUSG00000105864	Gm10484	3	13	17	20	0	25	6	10
ENSMUSG00000105865	Gm34144	0	1	0	0	0	0	3	0
ENSMUSG00000105866	Gm6745	1	10	3	0	2	3	9	5
ENSMUSG00000105867	Tmem217rt	1	1	1	0	6	8	1	6
ENSMUSG00000105868	Gm43766	26	28	12	51	21	24	18	17
ENSMUSG00000105869	Gm9408	0	0	0	0	0	0	0	0
ENSMUSG00000105870	7330423F06Rik	0	0	0	0	0	2	0	0
ENSMUSG00000105871	Gm43147	0	7	0	0	0	1	0	0
ENSMUSG00000105872	Gm9515	0	0	1	0	0	3	0	0
ENSMUSG00000105873	Gm43708	9	15	10	0	0	8	3	11
ENSMUSG00000105875		0	27	1	0	1	11	6	0
ENSMUSG00000105876		0	0	0	0	0	0	1	7
ENSMUSG00000105877	Gm42479	0	1	1	4	0	4	6	5
ENSMUSG00000105879	Gm6204	0	0	0	0	0	0	0	0
ENSMUSG00000105880	Gm43678	0	0	0	0	0	0	0	0
ENSMUSG00000105881		30	10	25	8	23	5	13	20
ENSMUSG00000105882	Gm42905	0	0	0	0	0	0	0	0
ENSMUSG00000105883	Igkv4-65	0	0	0	0	0	0	0	0
ENSMUSG00000105885	Sult1c2-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000105886	Gm22813	0	0	0	0	0	0	0	4
ENSMUSG00000105887	Trav5d-3	0	0	0	0	0	0	0	0
ENSMUSG00000105888	BC037156	0	0	0	0	0	0	0	0
ENSMUSG00000105889	Gm42776	0	0	0	0	0	0	0	0
ENSMUSG00000105890	Gm42780	15	15	11	32	10	8	10	13
ENSMUSG00000105891	A230001M10Rik	87	197	104	171	36	177	64	139
ENSMUSG00000105892	Gm35013	0	3	0	0	0	0	0	3
